Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM_ABBR,SEASON,team_abbr
1610612737,21801220,2019-04-10,ATL vs. IND,L,29,53,0.354,240,43,103,0.417,17,41,0.415,31,38,0.816,22,39,61,29,5,7,17,25,134,ATL,2018-19,ATL
1610612737,21801202,2019-04-07,ATL @ MIL,L,29,52,0.358,240,40,100,0.4,17,45,0.378,10,19,0.526,9,39,48,25,2,3,11,28,107,ATL,2018-19,ATL
1610612737,21801181,2019-04-05,ATL @ ORL,L,29,51,0.363,240,41,94,0.436,10,39,0.256,21,31,0.677,10,28,38,21,16,4,14,21,113,ATL,2018-19,ATL
1610612737,21801168,2019-04-03,ATL vs. PHI,W,29,50,0.367,240,48,92,0.522,12,36,0.333,22,28,0.786,11,33,44,29,7,7,11,26,130,ATL,2018-19,ATL
1610612737,21801162,2019-04-02,ATL @ SAS,L,28,50,0.359,240,43,94,0.457,12,34,0.353,13,20,0.65,11,32,43,26,13,2,11,18,111,ATL,2018-19,ATL
1610612737,21801145,2019-03-31,ATL vs. MIL,W,28,49,0.364,265,52,118,0.441,22,61,0.361,10,17,0.588,15,43,58,36,10,10,9,13,136,ATL,2018-19,ATL
1610612737,21801131,2019-03-29,ATL vs. POR,L,27,49,0.355,240,38,94,0.404,9,38,0.237,13,14,0.929,8,33,41,20,5,7,10,22,98,ATL,2018-19,ATL
1610612737,21801113,2019-03-26,ATL @ NOP,W,27,48,0.36,240,44,97,0.454,19,51,0.373,23,26,0.885,9,32,41,30,13,4,16,26,130,ATL,2018-19,ATL
1610612737,21801088,2019-03-23,ATL vs. PHI,W,26,48,0.351,240,49,106,0.462,15,47,0.319,16,21,0.762,15,34,49,28,8,7,12,25,129,ATL,2018-19,ATL
1610612737,21801076,2019-03-21,ATL vs. UTA,W,25,48,0.342,240,41,87,0.471,19,40,0.475,16,23,0.696,9,34,43,26,8,5,16,23,117,ATL,2018-19,ATL
1610612737,21801060,2019-03-19,ATL vs. HOU,L,24,48,0.333,240,39,84,0.464,15,40,0.375,12,15,0.8,8,37,45,30,6,1,19,23,105,ATL,2018-19,ATL
1610612737,21801046,2019-03-17,ATL @ ORL,L,24,47,0.338,240,38,91,0.418,8,35,0.229,7,10,0.7,8,42,50,20,8,3,18,29,91,ATL,2018-19,ATL
1610612737,21801034,2019-03-16,ATL @ BOS,L,24,46,0.343,240,43,100,0.43,15,40,0.375,19,24,0.792,19,31,50,27,11,5,17,25,120,ATL,2018-19,ATL
1610612737,21801016,2019-03-13,ATL vs. MEM,W,24,45,0.348,240,52,103,0.505,17,45,0.378,11,14,0.786,15,36,51,35,9,9,11,26,132,ATL,2018-19,ATL
1610612737,21800995,2019-03-10,ATL vs. NOP,W,23,45,0.338,240,48,98,0.49,17,37,0.459,15,18,0.833,10,46,56,30,4,5,9,12,128,ATL,2018-19,ATL
1610612737,21800987,2019-03-09,ATL vs. BKN,L,22,45,0.328,240,39,105,0.371,8,41,0.195,26,32,0.813,18,39,57,22,7,2,10,37,112,ATL,2018-19,ATL
1610612737,21800968,2019-03-06,ATL vs. SAS,L,22,44,0.333,240,36,92,0.391,13,43,0.302,19,24,0.792,11,36,47,21,8,2,14,18,104,ATL,2018-19,ATL
1610612737,21800953,2019-03-04,ATL @ MIA,L,22,43,0.338,240,38,91,0.418,17,46,0.37,20,25,0.8,16,26,42,25,9,2,14,21,113,ATL,2018-19,ATL
1610612737,21800946,2019-03-03,ATL @ CHI,W,22,42,0.344,240,42,89,0.472,21,42,0.5,18,28,0.643,11,35,46,30,10,5,13,18,123,ATL,2018-19,ATL
1610612737,21800928,2019-03-01,ATL vs. CHI,L,21,42,0.333,340,61,123,0.496,22,60,0.367,17,25,0.68,9,50,59,33,11,8,20,34,161,ATL,2018-19,ATL
1610612737,21800912,2019-02-27,ATL vs. MIN,W,21,41,0.339,265,46,108,0.426,12,29,0.414,27,32,0.844,18,47,65,32,1,6,12,25,131,ATL,2018-19,ATL
1610612737,21800903,2019-02-25,ATL @ HOU,L,20,41,0.328,240,39,80,0.488,17,38,0.447,16,23,0.696,10,31,41,21,6,6,17,24,111,ATL,2018-19,ATL
1610612737,21800883,2019-02-23,ATL vs. PHX,W,20,40,0.333,240,38,92,0.413,12,33,0.364,32,38,0.842,12,38,50,22,8,9,13,22,120,ATL,2018-19,ATL
1610612737,21800877,2019-02-22,ATL vs. DET,L,19,40,0.322,240,43,88,0.489,20,42,0.476,16,19,0.842,10,37,47,21,6,4,18,24,122,ATL,2018-19,ATL
1610612737,21800865,2019-02-14,ATL vs. NYK,L,19,39,0.328,240,33,91,0.363,10,38,0.263,15,19,0.789,10,31,41,19,8,4,12,24,91,ATL,2018-19,ATL
1610612737,21800848,2019-02-12,ATL vs. LAL,W,19,38,0.333,240,40,92,0.435,16,42,0.381,21,26,0.808,6,41,47,29,8,6,20,24,117,ATL,2018-19,ATL
1610612737,21800837,2019-02-10,ATL vs. ORL,L,18,38,0.321,240,37,80,0.463,13,32,0.406,21,25,0.84,5,28,33,27,5,6,11,21,108,ATL,2018-19,ATL
1610612737,21800827,2019-02-09,ATL vs. CHA,L,18,37,0.327,240,46,86,0.535,14,33,0.424,14,19,0.737,10,26,36,26,10,3,18,18,120,ATL,2018-19,ATL
1610612737,21800813,2019-02-07,ATL vs. TOR,L,18,36,0.333,240,36,80,0.45,16,35,0.457,13,25,0.52,8,34,42,25,5,3,17,25,101,ATL,2018-19,ATL
1610612737,21800791,2019-02-04,ATL @ WAS,W,18,35,0.34,240,46,91,0.505,20,40,0.5,25,29,0.862,14,36,50,29,7,2,12,22,137,ATL,2018-19,ATL
1610612737,21800784,2019-02-02,ATL @ PHX,W,17,35,0.327,240,43,84,0.512,14,32,0.438,18,26,0.692,16,37,53,21,6,5,24,18,118,ATL,2018-19,ATL
1610612737,21800773,2019-02-01,ATL @ UTA,L,16,35,0.314,240,39,98,0.398,14,46,0.304,20,24,0.833,8,32,40,23,11,4,11,27,112,ATL,2018-19,ATL
1610612737,21800762,2019-01-30,ATL @ SAC,L,16,34,0.32,240,38,86,0.442,16,46,0.348,21,25,0.84,9,27,36,24,7,3,20,19,113,ATL,2018-19,ATL
1610612737,21800748,2019-01-28,ATL @ LAC,W,16,33,0.327,240,44,87,0.506,10,34,0.294,25,29,0.862,15,29,44,28,7,6,17,25,123,ATL,2018-19,ATL
1610612737,21800734,2019-01-26,ATL @ POR,L,15,33,0.313,240,42,92,0.457,12,33,0.364,15,20,0.75,9,27,36,24,9,7,10,27,111,ATL,2018-19,ATL
1610612737,21800712,2019-01-23,ATL @ CHI,W,15,32,0.319,240,45,90,0.5,15,40,0.375,16,21,0.762,16,35,51,31,11,2,17,20,121,ATL,2018-19,ATL
1610612737,21800695,2019-01-21,ATL vs. ORL,L,14,32,0.304,240,39,86,0.453,9,30,0.3,16,23,0.696,9,35,44,23,5,3,13,24,103,ATL,2018-19,ATL
1610612737,21800683,2019-01-19,ATL vs. BOS,L,14,31,0.311,240,40,92,0.435,12,41,0.293,13,14,0.929,13,36,49,28,8,6,20,20,105,ATL,2018-19,ATL
1610612737,21800653,2019-01-15,ATL vs. OKC,W,14,30,0.318,240,56,90,0.622,18,37,0.486,12,16,0.75,10,34,44,36,8,4,18,28,142,ATL,2018-19,ATL
1610612737,21800640,2019-01-13,ATL vs. MIL,L,13,30,0.302,240,39,96,0.406,12,38,0.316,24,30,0.8,18,36,54,19,3,5,24,30,114,ATL,2018-19,ATL
1610612737,21800621,2019-01-11,ATL @ PHI,W,13,29,0.31,240,45,81,0.556,12,25,0.48,21,27,0.778,15,29,44,27,7,4,21,24,123,ATL,2018-19,ATL
1610612737,21800609,2019-01-09,ATL @ BKN,L,12,29,0.293,240,36,99,0.364,6,35,0.171,22,25,0.88,18,34,52,17,8,6,19,24,100,ATL,2018-19,ATL
1610612737,21800602,2019-01-08,ATL @ TOR,L,12,28,0.3,240,40,87,0.46,10,27,0.37,11,16,0.688,13,37,50,22,12,2,26,22,101,ATL,2018-19,ATL
1610612737,21800587,2019-01-06,ATL vs. MIA,W,12,27,0.308,240,43,91,0.473,10,24,0.417,10,13,0.769,14,45,59,25,7,2,17,22,106,ATL,2018-19,ATL
1610612737,21800572,2019-01-04,ATL @ MIL,L,11,27,0.289,240,37,85,0.435,14,41,0.341,24,35,0.686,5,26,31,26,11,3,21,23,112,ATL,2018-19,ATL
1610612737,21800556,2019-01-02,ATL @ WAS,L,11,26,0.297,240,40,95,0.421,10,31,0.323,8,13,0.615,13,37,50,26,5,6,14,19,98,ATL,2018-19,ATL
1610612737,21800542,2018-12-31,ATL @ IND,L,11,25,0.306,240,41,95,0.432,13,32,0.406,13,19,0.684,21,32,53,24,8,5,17,23,108,ATL,2018-19,ATL
1610612737,21800529,2018-12-29,ATL vs. CLE,W,11,24,0.314,240,43,98,0.439,10,37,0.27,15,25,0.6,17,36,53,27,7,4,13,25,111,ATL,2018-19,ATL
1610612737,21800522,2018-12-28,ATL @ MIN,W,10,24,0.294,265,47,100,0.47,16,35,0.457,13,20,0.65,17,41,58,32,10,6,23,33,123,ATL,2018-19,ATL
1610612737,21800504,2018-12-26,ATL vs. IND,L,9,24,0.273,240,45,89,0.506,17,36,0.472,14,18,0.778,11,30,41,33,8,6,19,24,121,ATL,2018-19,ATL
1610612737,21800486,2018-12-23,ATL @ DET,W,9,23,0.281,240,36,91,0.396,6,23,0.261,20,25,0.8,15,39,54,24,9,9,16,25,98,ATL,2018-19,ATL
1610612737,21800472,2018-12-21,ATL @ NYK,W,8,23,0.258,240,43,91,0.473,10,29,0.345,18,24,0.75,15,39,54,29,4,1,16,18,114,ATL,2018-19,ATL
1610612737,21800452,2018-12-18,ATL vs. WAS,W,7,23,0.233,240,37,79,0.468,12,32,0.375,32,39,0.821,13,36,49,23,4,5,23,29,118,ATL,2018-19,ATL
1610612737,21800436,2018-12-16,ATL @ BKN,L,6,23,0.207,240,47,85,0.553,14,29,0.483,19,25,0.76,8,25,33,38,9,5,14,22,127,ATL,2018-19,ATL
1610612737,21800420,2018-12-14,ATL @ BOS,L,6,22,0.214,240,36,86,0.419,16,38,0.421,20,32,0.625,16,28,44,27,10,5,24,19,108,ATL,2018-19,ATL
1610612737,21800412,2018-12-12,ATL @ DAL,L,6,21,0.222,240,43,93,0.462,11,33,0.333,10,14,0.714,16,28,44,21,7,2,21,30,107,ATL,2018-19,ATL
1610612737,21800380,2018-12-08,ATL vs. DEN,W,6,20,0.231,240,40,93,0.43,15,42,0.357,11,16,0.688,9,42,51,33,9,11,18,23,106,ATL,2018-19,ATL
1610612737,21800357,2018-12-05,ATL vs. WAS,L,5,20,0.2,240,41,92,0.446,12,38,0.316,23,31,0.742,8,35,43,28,13,4,17,27,117,ATL,2018-19,ATL
1610612737,21800344,2018-12-03,ATL vs. GSW,L,5,19,0.208,240,44,90,0.489,5,26,0.192,18,24,0.75,9,26,35,23,10,4,18,21,111,ATL,2018-19,ATL
1610612737,21800325,2018-11-30,ATL @ OKC,L,5,18,0.217,240,43,96,0.448,11,36,0.306,12,20,0.6,14,28,42,26,15,3,21,12,109,ATL,2018-19,ATL
1610612737,21800306,2018-11-28,ATL @ CHA,L,5,17,0.227,240,32,93,0.344,11,44,0.25,19,22,0.864,16,38,54,20,11,8,19,25,94,ATL,2018-19,ATL
1610612737,21800302,2018-11-27,ATL @ MIA,W,5,16,0.238,240,38,80,0.475,12,31,0.387,27,32,0.844,10,36,46,22,13,7,24,24,115,ATL,2018-19,ATL
1610612737,21800288,2018-11-25,ATL vs. CHA,W,4,16,0.2,240,50,94,0.532,16,39,0.41,8,11,0.727,9,32,41,34,5,9,15,23,124,ATL,2018-19,ATL
1610612737,21800268,2018-11-23,ATL vs. BOS,L,3,16,0.158,240,35,81,0.432,6,35,0.171,20,29,0.69,5,35,40,22,9,7,20,26,96,ATL,2018-19,ATL
1610612737,21800254,2018-11-21,ATL vs. TOR,L,3,15,0.167,240,42,93,0.452,10,36,0.278,14,18,0.778,9,25,34,24,10,7,9,21,108,ATL,2018-19,ATL
1610612737,21800243,2018-11-19,ATL vs. LAC,L,3,14,0.176,240,45,101,0.446,12,38,0.316,17,19,0.895,16,35,51,29,6,6,14,38,119,ATL,2018-19,ATL
1610612737,21800226,2018-11-17,ATL @ IND,L,3,13,0.188,240,31,87,0.356,8,29,0.276,19,27,0.704,5,36,41,20,15,6,18,24,89,ATL,2018-19,ATL
1610612737,21800214,2018-11-15,ATL @ DEN,L,3,12,0.2,240,32,92,0.348,9,42,0.214,20,27,0.741,15,28,43,20,7,5,19,22,93,ATL,2018-19,ATL
1610612737,21800201,2018-11-13,ATL @ GSW,L,3,11,0.214,240,40,89,0.449,12,32,0.375,11,15,0.733,10,32,42,25,9,2,14,18,103,ATL,2018-19,ATL
1610612737,21800189,2018-11-11,ATL @ LAL,L,3,10,0.231,240,41,95,0.432,13,37,0.351,11,13,0.846,10,34,44,25,11,4,17,23,106,ATL,2018-19,ATL
1610612737,21800169,2018-11-09,ATL vs. DET,L,3,9,0.25,240,36,79,0.456,7,28,0.25,30,40,0.75,9,44,53,17,6,2,16,21,109,ATL,2018-19,ATL
1610612737,21800155,2018-11-07,ATL vs. NYK,L,3,8,0.273,240,37,92,0.402,11,38,0.289,22,29,0.759,15,30,45,26,5,9,17,30,107,ATL,2018-19,ATL
1610612737,21800149,2018-11-06,ATL @ CHA,L,3,7,0.3,240,41,85,0.482,6,30,0.2,14,18,0.778,7,30,37,22,13,9,22,18,102,ATL,2018-19,ATL
1610612737,21800128,2018-11-03,ATL vs. MIA,W,3,6,0.333,240,46,88,0.523,13,32,0.406,18,23,0.783,8,29,37,33,11,7,16,21,123,ATL,2018-19,ATL
1610612737,21800114,2018-11-01,ATL vs. SAC,L,2,6,0.25,240,42,87,0.483,8,31,0.258,23,34,0.676,10,33,43,26,6,6,22,28,115,ATL,2018-19,ATL
1610612737,21800097,2018-10-30,ATL @ CLE,L,2,5,0.286,240,44,82,0.537,15,35,0.429,11,17,0.647,6,33,39,25,6,8,22,29,114,ATL,2018-19,ATL
1610612737,21800088,2018-10-29,ATL @ PHI,L,2,4,0.333,240,35,94,0.372,8,37,0.216,14,21,0.667,10,37,47,20,10,3,13,18,92,ATL,2018-19,ATL
1610612737,21800076,2018-10-27,ATL vs. CHI,L,2,3,0.4,240,27,84,0.321,12,40,0.3,19,23,0.826,11,37,48,20,9,8,22,13,85,ATL,2018-19,ATL
1610612737,21800052,2018-10-24,ATL vs. DAL,W,2,2,0.5,240,37,91,0.407,15,38,0.395,22,31,0.71,10,44,54,28,6,6,15,26,111,ATL,2018-19,ATL
1610612737,21800036,2018-10-21,ATL @ CLE,W,1,2,0.333,240,48,98,0.49,22,47,0.468,15,19,0.789,9,35,44,32,9,7,12,21,133,ATL,2018-19,ATL
1610612737,21800020,2018-10-19,ATL @ MEM,L,0,2,0.0,240,41,83,0.494,14,30,0.467,21,36,0.583,11,29,40,27,9,5,19,31,117,ATL,2018-19,ATL
1610612737,21800007,2018-10-17,ATL @ NYK,L,0,1,0.0,240,41,90,0.456,10,36,0.278,15,18,0.833,7,38,45,19,7,3,24,30,107,ATL,2018-19,ATL
1610612737,21900969,2020-03-11,ATL vs. NYK,L,20,47,0.299,265,48,106,0.453,14,41,0.341,21,26,0.808,15,38,53,26,6,3,17,25,131,ATL,2019-20,ATL
1610612737,21900957,2020-03-09,ATL vs. CHA,W,20,46,0.303,290,53,96,0.552,21,43,0.488,16,27,0.593,12,41,53,33,1,5,15,26,143,ATL,2019-20,ATL
1610612737,21900943,2020-03-07,ATL @ MEM,L,19,46,0.292,240,32,95,0.337,13,49,0.265,24,28,0.857,14,32,46,23,9,2,14,24,101,ATL,2019-20,ATL
1610612737,21900930,2020-03-06,ATL @ WAS,L,19,45,0.297,240,46,86,0.535,12,32,0.375,8,12,0.667,6,30,36,25,9,4,17,25,112,ATL,2019-20,ATL
1610612737,21900905,2020-03-02,ATL vs. MEM,L,19,44,0.302,240,32,99,0.323,9,35,0.257,15,16,0.938,16,27,43,20,6,8,17,21,88,ATL,2019-20,ATL
1610612737,21900888,2020-02-29,ATL vs. POR,W,19,43,0.306,240,46,84,0.548,18,42,0.429,19,22,0.864,5,31,36,34,7,5,18,18,129,ATL,2019-20,ATL
1610612737,21900878,2020-02-28,ATL vs. BKN,W,18,43,0.295,240,50,97,0.515,19,39,0.487,22,30,0.733,15,37,52,32,8,4,8,15,141,ATL,2019-20,ATL
1610612737,21900867,2020-02-26,ATL vs. ORL,L,17,43,0.283,240,42,94,0.447,13,36,0.361,23,25,0.92,9,33,42,30,5,5,9,22,120,ATL,2019-20,ATL
1610612737,21900850,2020-02-24,ATL @ PHI,L,17,42,0.288,240,40,97,0.412,8,38,0.211,24,27,0.889,14,30,44,19,5,2,13,26,112,ATL,2019-20,ATL
1610612737,21900837,2020-02-22,ATL vs. DAL,W,17,41,0.293,240,43,98,0.439,8,37,0.216,17,26,0.654,13,40,53,27,9,4,10,21,111,ATL,2019-20,ATL
1610612737,21900821,2020-02-20,ATL vs. MIA,W,16,41,0.281,240,41,85,0.482,16,35,0.457,31,35,0.886,6,35,41,22,8,6,16,27,129,ATL,2019-20,ATL
1610612737,21900807,2020-02-12,ATL @ CLE,L,15,41,0.268,240,36,84,0.429,13,34,0.382,20,25,0.8,9,29,38,24,11,5,17,26,105,ATL,2019-20,ATL
1610612737,21900795,2020-02-10,ATL @ ORL,L,15,40,0.273,240,47,88,0.534,16,37,0.432,16,17,0.941,4,27,31,33,5,5,12,18,126,ATL,2019-20,ATL
1610612737,21900787,2020-02-09,ATL vs. NYK,W,15,39,0.278,290,49,108,0.454,14,40,0.35,28,31,0.903,11,39,50,29,9,8,14,24,140,ATL,2019-20,ATL
1610612737,21900771,2020-02-07,ATL @ BOS,L,14,39,0.264,240,35,86,0.407,13,39,0.333,24,26,0.923,12,34,46,21,7,8,14,21,107,ATL,2019-20,ATL
1610612737,21900759,2020-02-05,ATL @ MIN,W,14,38,0.269,240,43,82,0.524,13,32,0.406,28,30,0.933,7,37,44,23,7,4,19,22,127,ATL,2019-20,ATL
1610612737,21900745,2020-02-03,ATL vs. BOS,L,13,38,0.255,240,42,84,0.5,12,30,0.4,19,21,0.905,6,26,32,22,9,6,17,19,115,ATL,2019-20,ATL
1610612737,21900733,2020-02-01,ATL @ DAL,L,13,37,0.26,240,37,91,0.407,10,33,0.303,16,21,0.762,10,40,50,19,6,4,11,15,100,ATL,2019-20,ATL
1610612737,21900716,2020-01-30,ATL vs. PHI,W,13,36,0.265,240,42,87,0.483,11,35,0.314,32,37,0.865,10,38,48,29,5,4,16,29,127,ATL,2019-20,ATL
1610612737,21900703,2020-01-28,ATL @ TOR,L,12,36,0.25,240,41,92,0.446,12,47,0.255,20,25,0.8,10,34,44,28,10,2,18,23,114,ATL,2019-20,ATL
1610612737,21900687,2020-01-26,ATL vs. WAS,W,12,35,0.255,240,54,93,0.581,15,35,0.429,29,34,0.853,12,36,48,30,7,3,14,35,152,ATL,2019-20,ATL
1610612737,21900677,2020-01-24,ATL @ OKC,L,11,35,0.239,240,42,92,0.457,11,36,0.306,16,20,0.8,10,27,37,24,6,7,11,27,111,ATL,2019-20,ATL
1610612737,21900656,2020-01-22,ATL vs. LAC,W,11,34,0.244,240,36,102,0.353,11,35,0.314,19,23,0.826,23,40,63,21,8,3,15,31,102,ATL,2019-20,ATL
1610612737,21900640,2020-01-20,ATL vs. TOR,L,10,34,0.227,240,41,83,0.494,12,33,0.364,23,33,0.697,9,41,50,26,9,8,23,34,117,ATL,2019-20,ATL
1610612737,21900629,2020-01-18,ATL vs. DET,L,10,33,0.233,240,40,93,0.43,10,34,0.294,13,15,0.867,10,22,32,18,9,6,19,20,103,ATL,2019-20,ATL
1610612737,21900624,2020-01-17,ATL @ SAS,W,10,32,0.238,240,41,82,0.5,19,40,0.475,20,27,0.741,8,35,43,21,10,6,19,18,121,ATL,2019-20,ATL
1610612737,21900598,2020-01-14,ATL vs. PHX,W,9,32,0.22,240,46,93,0.495,14,31,0.452,17,20,0.85,12,34,46,25,3,10,15,25,123,ATL,2019-20,ATL
1610612737,21900586,2020-01-12,ATL @ BKN,L,8,32,0.2,240,32,97,0.33,12,48,0.25,10,11,0.909,4,29,33,23,16,4,12,23,86,ATL,2019-20,ATL
1610612737,21900567,2020-01-10,ATL @ WAS,L,8,31,0.205,240,41,89,0.461,7,29,0.241,12,24,0.5,9,47,56,19,5,9,18,26,101,ATL,2019-20,ATL
1610612737,21900558,2020-01-08,ATL vs. HOU,L,8,30,0.211,240,39,106,0.368,13,44,0.295,24,27,0.889,16,38,54,20,6,8,11,29,115,ATL,2019-20,ATL
1610612737,21900543,2020-01-06,ATL vs. DEN,L,8,29,0.216,240,35,77,0.455,18,39,0.462,27,32,0.844,4,30,34,24,3,5,10,22,115,ATL,2019-20,ATL
1610612737,21900526,2020-01-04,ATL vs. IND,W,8,28,0.222,240,42,82,0.512,10,32,0.313,22,24,0.917,4,36,40,22,8,4,13,28,116,ATL,2019-20,ATL
1610612737,21900517,2020-01-03,ATL @ BOS,L,7,28,0.2,240,39,93,0.419,16,45,0.356,12,15,0.8,6,36,42,26,6,5,14,24,106,ATL,2019-20,ATL
1610612737,21900491,2019-12-30,ATL @ ORL,W,7,27,0.206,240,39,81,0.481,9,29,0.31,14,17,0.824,11,41,52,21,8,4,20,20,101,ATL,2019-20,ATL
1610612737,21900477,2019-12-28,ATL @ CHI,L,6,27,0.182,240,32,86,0.372,9,34,0.265,8,11,0.727,9,30,39,24,8,5,19,16,81,ATL,2019-20,ATL
1610612737,21900469,2019-12-27,ATL vs. MIL,L,6,26,0.188,240,33,91,0.363,12,41,0.293,8,14,0.571,8,38,46,20,10,8,18,18,86,ATL,2019-20,ATL
1610612737,21900444,2019-12-23,ATL @ CLE,L,6,25,0.194,240,45,95,0.474,15,42,0.357,13,17,0.765,5,32,37,23,11,7,16,20,118,ATL,2019-20,ATL
1610612737,21900431,2019-12-21,ATL @ BKN,L,6,24,0.2,240,39,105,0.371,11,48,0.229,23,27,0.852,14,38,52,17,7,5,10,22,112,ATL,2019-20,ATL
1610612737,21900416,2019-12-19,ATL vs. UTA,L,6,23,0.207,240,39,90,0.433,11,29,0.379,17,19,0.895,6,34,40,24,8,1,16,27,106,ATL,2019-20,ATL
1610612737,21900403,2019-12-17,ATL @ NYK,L,6,22,0.214,240,45,99,0.455,15,43,0.349,15,20,0.75,9,27,36,20,7,3,10,21,120,ATL,2019-20,ATL
1610612737,21900390,2019-12-15,ATL vs. LAL,L,6,21,0.222,240,31,86,0.36,12,42,0.286,22,25,0.88,8,34,42,18,8,5,19,27,96,ATL,2019-20,ATL
1610612737,21900373,2019-12-13,ATL vs. IND,L,6,20,0.231,240,39,94,0.415,6,28,0.214,16,23,0.696,12,38,50,24,6,4,15,20,100,ATL,2019-20,ATL
1610612737,21900361,2019-12-11,ATL @ CHI,L,6,19,0.24,240,35,83,0.422,13,38,0.342,19,26,0.731,10,31,41,26,7,5,23,20,102,ATL,2019-20,ATL
1610612737,21900354,2019-12-10,ATL @ MIA,L,6,18,0.25,265,45,95,0.474,20,54,0.37,11,18,0.611,4,33,37,30,4,6,11,23,121,ATL,2019-20,ATL
1610612737,21900336,2019-12-08,ATL @ CHA,W,6,17,0.261,240,44,91,0.484,18,45,0.4,16,17,0.941,11,37,48,28,8,8,13,24,122,ATL,2019-20,ATL
1610612737,21900309,2019-12-04,ATL vs. BKN,L,5,17,0.227,240,48,90,0.533,9,26,0.346,13,21,0.619,9,26,35,24,8,9,16,19,118,ATL,2019-20,ATL
1610612737,21900295,2019-12-02,ATL vs. GSW,W,5,16,0.238,240,41,89,0.461,8,29,0.276,14,15,0.933,11,27,38,21,13,4,14,12,104,ATL,2019-20,ATL
1610612737,21900282,2019-11-30,ATL @ HOU,L,4,16,0.2,240,38,89,0.427,15,46,0.326,20,25,0.8,8,21,29,26,5,2,13,23,111,ATL,2019-20,ATL
1610612737,21900272,2019-11-29,ATL @ IND,L,4,15,0.211,265,39,90,0.433,9,32,0.281,17,18,0.944,10,38,48,14,10,3,24,27,104,ATL,2019-20,ATL
1610612737,21900261,2019-11-27,ATL @ MIL,L,4,14,0.222,240,38,94,0.404,11,34,0.324,15,22,0.682,14,35,49,22,4,5,17,25,102,ATL,2019-20,ATL
1610612737,21900243,2019-11-25,ATL vs. MIN,L,4,13,0.235,240,41,94,0.436,10,32,0.313,21,26,0.808,9,33,42,26,6,4,17,25,113,ATL,2019-20,ATL
1610612737,21900228,2019-11-23,ATL vs. TOR,L,4,12,0.25,240,47,90,0.522,14,34,0.412,8,11,0.727,8,30,38,32,9,7,15,27,116,ATL,2019-20,ATL
1610612737,21900215,2019-11-22,ATL @ DET,L,4,11,0.267,240,38,88,0.432,10,37,0.27,17,17,1.0,10,24,34,26,12,2,19,18,103,ATL,2019-20,ATL
1610612737,21900204,2019-11-20,ATL vs. MIL,L,4,10,0.286,240,44,96,0.458,14,31,0.452,25,31,0.806,9,34,43,27,8,2,13,26,127,ATL,2019-20,ATL
1610612737,21900188,2019-11-17,ATL @ LAL,L,4,9,0.308,240,37,86,0.43,8,28,0.286,19,25,0.76,9,28,37,16,11,2,18,19,101,ATL,2019-20,ATL
1610612737,21900182,2019-11-16,ATL @ LAC,L,4,8,0.333,240,34,90,0.378,6,24,0.25,27,37,0.73,14,24,38,19,11,10,19,27,101,ATL,2019-20,ATL
1610612737,21900165,2019-11-14,ATL @ PHX,L,4,7,0.364,240,40,91,0.44,8,31,0.258,24,30,0.8,15,34,49,25,15,5,22,31,112,ATL,2019-20,ATL
1610612737,21900150,2019-11-12,ATL @ DEN,W,4,6,0.4,240,44,83,0.53,15,34,0.441,22,34,0.647,10,35,45,30,1,5,14,21,125,ATL,2019-20,ATL
1610612737,21900138,2019-11-10,ATL @ POR,L,3,6,0.333,265,42,104,0.404,11,41,0.268,18,25,0.72,11,37,48,21,11,8,16,26,113,ATL,2019-20,ATL
1610612737,21900119,2019-11-08,ATL vs. SAC,L,3,5,0.375,240,46,87,0.529,9,28,0.321,8,14,0.571,11,23,34,23,8,6,12,19,109,ATL,2019-20,ATL
1610612737,21900105,2019-11-06,ATL vs. CHI,L,3,4,0.429,240,30,74,0.405,6,30,0.2,27,35,0.771,6,35,41,18,7,3,24,26,93,ATL,2019-20,ATL
1610612737,21900099,2019-11-05,ATL vs. SAS,W,3,3,0.5,240,43,90,0.478,11,30,0.367,11,16,0.688,9,39,48,22,9,5,18,20,108,ATL,2019-20,ATL
1610612737,21900066,2019-10-31,ATL vs. MIA,L,2,3,0.4,240,36,88,0.409,7,34,0.206,18,26,0.692,16,34,50,20,5,5,16,15,97,ATL,2019-20,ATL
1610612737,21900052,2019-10-29,ATL @ MIA,L,2,2,0.5,240,35,83,0.422,11,39,0.282,16,24,0.667,9,24,33,28,14,7,20,29,97,ATL,2019-20,ATL
1610612737,21900043,2019-10-28,ATL vs. PHI,L,2,1,0.667,240,36,84,0.429,9,27,0.333,22,32,0.688,8,37,45,23,12,3,21,25,103,ATL,2019-20,ATL
1610612737,21900028,2019-10-26,ATL vs. ORL,W,2,0,1.0,240,43,84,0.512,9,30,0.3,8,15,0.533,9,43,52,22,5,9,18,26,103,ATL,2019-20,ATL
1610612737,21900014,2019-10-24,ATL @ DET,W,1,0,1.0,240,44,86,0.512,11,31,0.355,18,21,0.857,8,34,42,27,9,2,13,15,117,ATL,2019-20,ATL
