Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PTS_avg_3,PTS_avg_5,FG_PCT_avg_3,FG_PCT_avg_5,AST_avg_3,AST_avg_5,TOV_avg_3,TOV_avg_5,is_home,opponent_abbr,opp_AST_avg_season,opp_TRB_avg_season,opp_FG%_avg_season,opp_TOV_avg_season,opp_PTS_avg_3,opp_PTS_avg_5,opp_FG_PCT_avg_3,opp_FG_PCT_avg_5,opp_AST_avg_3,opp_AST_avg_5,opp_TOV_avg_3,opp_TOV_avg_5,win_streak,rest_days,back_to_back
1610612746,22300037,2023-11-17,LAC vs. HOU,W,4,7,0.364,240,36,83,0.434,13,34,0.382,21,30,0.7,8,39,47,22,10,7,12,19,106,111.66666666666669,105.0,0.4513333333333333,0.4486,22.666666666666668,22.2,12.666666666666666,15.0,1,HOU,24.817073170731707,45.45121951219512,0.4594756097560976,12.207317073170731,118.0,117.8,0.51,0.5027999999999999,24.666666666666668,27.4,10.0,11.6,1,3.0,0
1610612746,22300223,2023-11-20,LAC @ SAS,W,5,7,0.417,240,45,95,0.474,12,36,0.333,22,25,0.88,10,41,51,30,15,3,7,10,124,105.0,106.8,0.433,0.4368,23.0,22.4,12.0,13.0,0,SAS,29.865853658536587,44.23170731707317,0.4633536585365854,14.609756097560975,106.66666666666669,107.0,0.4386666666666666,0.4544,30.666666666666668,30.4,18.666666666666668,16.6,2,3.0,0
1610612746,22300235,2023-11-22,LAC @ SAS,W,6,7,0.462,240,39,85,0.459,9,28,0.321,22,29,0.759,11,39,50,29,10,3,16,23,109,112.66666666666669,113.0,0.4459999999999999,0.4524,24.33333333333333,24.0,9.666666666666666,11.4,0,SAS,29.865853658536587,44.23170731707317,0.4633536585365854,14.609756097560975,105.0,107.6,0.4293333333333333,0.4434,27.666666666666668,29.4,18.0,17.0,3,2.0,0
1610612746,22300052,2023-11-24,LAC vs. NOP,L,6,8,0.429,240,42,92,0.457,11,37,0.297,11,17,0.647,8,31,39,27,11,8,11,24,106,113.0,109.6,0.4556666666666666,0.4464,27.0,25.6,11.666666666666666,11.8,1,NOP,26.951219512195124,43.96341463414634,0.4867682926829268,12.414634146341465,121.33333333333331,123.8,0.5260000000000001,0.522,32.666666666666664,32.4,12.0,13.2,0,2.0,0
1610612746,22300244,2023-11-25,LAC vs. DAL,W,7,8,0.467,240,38,88,0.432,8,29,0.276,23,31,0.742,17,40,57,25,2,6,12,16,107,113.0,110.6,0.4633333333333334,0.4508,28.666666666666668,25.8,11.333333333333334,11.2,1,DAL,25.682926829268293,42.9390243902439,0.4814878048780487,12.085365853658535,122.66666666666669,122.8,0.4943333333333333,0.479,27.33333333333333,27.2,10.666666666666666,11.6,1,1.0,0
1610612746,22300257,2023-11-27,LAC vs. DEN,L,7,9,0.438,240,35,85,0.412,6,20,0.3,28,34,0.824,16,33,49,18,6,9,13,23,104,107.33333333333331,110.4,0.4493333333333333,0.4512,27.0,26.6,13.0,11.6,1,DEN,29.451219512195124,44.4390243902439,0.4970243902439024,11.792682926829269,104.0,106.2,0.4243333333333334,0.4478,25.33333333333333,27.2,13.0,12.6,0,2.0,0
1610612746,22300264,2023-11-29,LAC @ SAC,W,8,9,0.471,240,50,93,0.538,14,28,0.5,17,22,0.773,8,29,37,28,8,5,4,20,131,105.66666666666669,110.0,0.4336666666666666,0.4468,23.33333333333333,25.8,12.0,11.8,0,SAC,28.341463414634145,43.98780487804878,0.476719512195122,12.548780487804878,109.66666666666669,117.4,0.4386666666666667,0.478,24.666666666666668,27.8,13.666666666666666,13.2,1,2.0,0
1610612746,22300273,2023-11-30,LAC @ GSW,L,8,10,0.444,240,42,95,0.442,12,32,0.375,18,24,0.75,15,28,43,26,5,1,6,21,114,114.0,111.4,0.4606666666666666,0.4596,23.666666666666668,25.4,9.666666666666666,11.2,0,GSW,29.29268292682927,46.707317073170735,0.4779390243902439,13.707317073170731,118.0,117.2,0.48,0.4604,30.0,30.0,15.666666666666666,15.8,0,1.0,0
1610612746,22300280,2023-12-02,LAC vs. GSW,W,9,10,0.474,240,44,90,0.489,13,39,0.333,12,14,0.857,5,35,40,31,5,6,11,21,113,116.33333333333331,112.4,0.4639999999999999,0.4562,24.0,24.8,7.666666666666667,9.2,1,GSW,29.29268292682927,46.707317073170735,0.4779390243902439,13.707317073170731,118.66666666666669,120.0,0.4846666666666667,0.4751999999999999,29.666666666666668,29.6,19.0,16.2,1,2.0,0
1610612746,22301215,2023-12-06,LAC vs. DEN,W,10,10,0.5,240,40,87,0.46,12,27,0.444,19,25,0.76,13,38,51,21,7,9,11,14,111,119.33333333333331,113.8,0.4896666666666667,0.4625999999999999,28.33333333333333,25.6,7.0,9.2,1,DEN,29.451219512195124,44.4390243902439,0.4970243902439024,11.792682926829269,122.0,116.8,0.517,0.4906,34.333333333333336,31.6,7.666666666666667,11.4,2,4.0,0
1610612746,22301225,2023-12-08,LAC @ UTA,W,11,10,0.524,240,43,88,0.489,15,34,0.441,16,21,0.762,11,29,40,23,8,9,12,18,117,112.66666666666669,114.6,0.4636666666666666,0.4682,26.0,24.8,9.333333333333334,9.0,0,UTA,27.21951219512195,45.45121951219512,0.4676341463414634,14.975609756097562,99.66666666666669,103.6,0.4153333333333333,0.4206,25.0,25.8,17.666666666666668,17.2,3,2.0,0
1610612746,22300304,2023-12-11,LAC vs. POR,W,12,10,0.545,240,49,89,0.551,13,34,0.382,21,22,0.955,9,26,35,33,7,9,9,20,132,113.66666666666669,117.2,0.4793333333333334,0.4836,25.0,25.8,11.333333333333334,8.8,1,POR,23.09756097560976,42.74390243902439,0.4396707317073171,14.414634146341465,107.33333333333331,107.6,0.439,0.4389999999999999,22.666666666666668,21.8,13.666666666666666,14.8,4,3.0,0
1610612746,22300309,2023-12-12,LAC vs. SAC,W,13,10,0.565,240,44,84,0.524,11,29,0.379,20,21,0.952,6,43,49,21,7,2,15,17,119,120.0,117.4,0.5,0.4862,25.666666666666668,26.8,10.666666666666666,9.8,1,SAC,28.341463414634145,43.98780487804878,0.476719512195122,12.548780487804878,118.0,119.0,0.463,0.461,29.0,26.8,12.0,12.0,5,1.0,0
1610612746,22300325,2023-12-14,LAC vs. GSW,W,14,10,0.583,240,41,81,0.506,13,32,0.406,26,30,0.867,10,30,40,27,6,9,13,20,121,122.66666666666669,118.4,0.5213333333333333,0.5025999999999999,25.666666666666668,25.8,12.0,11.6,1,GSW,29.29268292682927,46.707317073170735,0.4779390243902439,13.707317073170731,119.33333333333331,120.2,0.444,0.4628,26.666666666666668,27.0,19.33333333333333,16.6,6,2.0,0
1610612746,22300343,2023-12-16,LAC vs. NYK,W,15,10,0.6,240,50,88,0.568,16,33,0.485,28,34,0.824,8,34,42,36,8,6,8,21,144,124.0,120.0,0.527,0.506,27.0,25.0,12.333333333333334,12.0,1,NYK,24.365853658536587,45.170731707317074,0.4662926829268293,12.231707317073171,124.0,122.6,0.5136666666666666,0.5069999999999999,28.33333333333333,28.4,12.0,12.8,7,2.0,0
1610612746,22300350,2023-12-18,LAC @ IND,W,16,10,0.615,240,56,98,0.571,19,38,0.5,20,23,0.87,14,32,46,26,4,9,11,19,151,128.0,126.6,0.5326666666666666,0.5276000000000001,28.0,28.0,12.0,11.4,0,IND,30.75609756097561,41.52439024390244,0.5085000000000002,12.268292682926829,126.66666666666669,126.0,0.488,0.4822,32.666666666666664,31.2,17.0,13.2,8,2.0,0
1610612746,22300372,2023-12-20,LAC @ DAL,W,17,10,0.63,240,43,77,0.558,11,31,0.355,23,25,0.92,7,37,44,27,6,4,12,22,120,138.66666666666666,133.4,0.5483333333333333,0.5439999999999999,29.666666666666668,28.6,10.666666666666666,11.2,0,DAL,25.682926829268293,42.9390243902439,0.4814878048780487,12.085365853658535,119.66666666666669,120.8,0.4863333333333333,0.495,25.33333333333333,25.8,12.333333333333334,13.8,9,2.0,0
1610612746,22300379,2023-12-21,LAC @ OKC,L,17,11,0.607,240,44,93,0.473,17,43,0.395,10,12,0.833,12,28,40,23,9,5,15,18,115,138.33333333333334,131.0,0.5656666666666667,0.5454,29.666666666666668,27.4,10.333333333333334,11.8,0,OKC,27.10975609756097,42.03658536585366,0.5000243902439024,11.829268292682928,125.0,122.8,0.488,0.4817999999999999,27.666666666666668,24.0,11.666666666666666,10.4,0,1.0,0
1610612746,22300389,2023-12-23,LAC vs. BOS,L,17,12,0.586,240,41,89,0.461,11,34,0.324,15,15,1.0,9,25,34,25,4,4,10,24,108,128.66666666666666,130.2,0.5339999999999999,0.5352,25.33333333333333,27.8,12.666666666666666,11.8,1,BOS,26.914634146341463,46.329268292682926,0.4876585365853658,11.268292682926829,122.66666666666669,120.8,0.4693333333333333,0.4732,25.666666666666668,24.4,10.666666666666666,11.6,0,2.0,0
1610612746,22300414,2023-12-26,LAC vs. CHA,W,18,12,0.6,240,40,85,0.471,14,34,0.412,19,25,0.76,11,34,45,24,7,3,13,14,113,114.33333333333331,127.6,0.4973333333333334,0.5262,25.0,27.4,12.333333333333334,11.2,1,CHA,24.79268292682927,40.28048780487805,0.4611951219512195,12.98780487804878,98.0,101.0,0.425,0.4506,18.666666666666668,20.2,11.0,12.4,1,3.0,0
1610612746,22300438,2023-12-29,LAC vs. MEM,W,19,12,0.613,240,43,87,0.494,11,39,0.282,20,25,0.8,11,43,54,28,3,6,17,19,117,112.0,121.4,0.4683333333333333,0.5067999999999999,24.0,25.0,12.666666666666666,12.2,1,MEM,24.695121951219512,42.609756097560975,0.4352317073170731,14.21951219512195,119.0,113.8,0.4866666666666666,0.4626,26.666666666666668,24.8,15.333333333333334,17.0,2,3.0,0
1610612746,22300458,2024-01-01,LAC vs. MIA,W,20,12,0.625,240,47,80,0.588,14,29,0.483,13,14,0.929,6,31,37,25,10,3,15,20,121,112.66666666666669,114.6,0.4753333333333333,0.4914,25.666666666666668,25.4,13.333333333333334,13.4,1,MIA,25.804878048780488,42.29268292682927,0.4654634146341463,11.817073170731708,118.33333333333331,115.6,0.475,0.4756,24.666666666666668,25.2,12.666666666666666,12.8,3,3.0,0
1610612746,22300473,2024-01-03,LAC @ PHX,W,21,12,0.636,240,42,76,0.553,18,34,0.529,29,32,0.906,10,26,36,25,9,5,12,18,131,117.0,114.8,0.5176666666666666,0.4974,25.666666666666668,25.0,15.0,14.0,0,PHX,27.04878048780488,44.073170731707314,0.4945487804878049,14.097560975609756,124.66666666666669,118.6,0.565,0.5164,27.666666666666668,26.0,13.0,13.8,4,2.0,0
1610612746,22300486,2024-01-05,LAC @ NOP,W,22,12,0.647,240,40,82,0.488,15,36,0.417,16,20,0.8,10,40,50,28,6,7,14,18,111,123.0,118.0,0.545,0.5134000000000001,26.0,25.4,14.666666666666666,13.4,0,NOP,26.951219512195124,43.96341463414634,0.4867682926829268,12.414634146341465,117.66666666666669,114.4,0.5106666666666666,0.4856,27.666666666666668,24.4,13.666666666666666,14.2,5,2.0,0
1610612746,22300505,2024-01-07,LAC @ LAL,L,22,13,0.629,240,36,91,0.396,14,37,0.378,17,19,0.895,13,27,40,21,12,5,14,19,103,121.0,118.6,0.543,0.5188,26.0,26.0,13.666666666666666,14.2,0,LAL,28.536585365853657,43.109756097560975,0.499609756097561,13.414634146341465,103.66666666666669,111.8,0.4393333333333333,0.4664,26.0,28.6,14.666666666666666,13.4,0,2.0,0
1610612746,22300511,2024-01-08,LAC vs. PHX,W,23,13,0.639,240,53,85,0.624,15,29,0.517,17,23,0.739,11,33,44,32,11,3,12,21,138,115.0,116.6,0.479,0.5038,24.666666666666668,25.4,13.333333333333334,14.4,1,PHX,27.04878048780488,44.073170731707314,0.4945487804878049,14.097560975609756,114.66666666666669,117.8,0.5043333333333333,0.5269999999999999,25.666666666666668,26.4,13.666666666666666,12.2,1,1.0,0
1610612746,22300526,2024-01-10,LAC vs. TOR,W,24,13,0.649,240,49,93,0.527,15,34,0.441,13,13,1.0,11,25,36,34,6,5,7,17,126,117.33333333333331,120.8,0.5026666666666667,0.5298,27.0,26.2,13.333333333333334,13.4,1,TOR,28.47560975609756,42.65853658536585,0.4716585365853658,13.426829268292684,126.33333333333331,126.0,0.5356666666666666,0.5189999999999999,31.33333333333333,29.0,11.0,10.2,2,2.0,0
1610612746,22300537,2024-01-12,LAC @ MEM,W,25,13,0.658,240,49,89,0.551,15,31,0.484,15,20,0.75,11,32,43,22,9,7,12,16,128,122.33333333333331,121.8,0.5156666666666667,0.5176000000000001,29.0,28.0,11.0,11.8,0,MEM,24.695121951219512,42.609756097560975,0.4352317073170731,14.21951219512195,119.66666666666669,111.4,0.4686666666666667,0.4469999999999999,29.0,26.2,14.666666666666666,13.4,3,2.0,0
1610612746,22300553,2024-01-14,LAC @ MIN,L,25,14,0.641,240,36,83,0.434,17,39,0.436,16,18,0.889,7,27,34,28,9,4,11,24,105,130.66666666666666,121.2,0.5673333333333334,0.5172,29.33333333333333,27.4,10.333333333333334,11.8,0,MIN,26.634146341463413,43.6219512195122,0.4865,13.353658536585366,113.66666666666669,113.8,0.4790000000000001,0.4822,26.0,27.0,13.333333333333334,13.0,0,2.0,0
1610612746,22300568,2024-01-16,LAC vs. OKC,W,26,14,0.65,240,47,87,0.54,20,43,0.465,14,23,0.609,12,27,39,30,5,10,9,18,128,119.66666666666669,120.0,0.504,0.5064,28.0,27.4,10.0,11.2,1,OKC,27.10975609756097,42.03658536585366,0.5000243902439024,11.829268292682928,126.33333333333331,126.0,0.5399999999999999,0.5494,33.333333333333336,33.2,10.666666666666666,11.8,1,2.0,0
1610612746,22300600,2024-01-21,LAC vs. BKN,W,27,14,0.659,240,42,83,0.506,13,26,0.5,28,33,0.848,8,37,45,26,6,5,10,18,125,120.33333333333331,125.0,0.5083333333333333,0.5352,26.666666666666668,29.2,10.666666666666666,10.2,1,BKN,25.634146341463413,44.0609756097561,0.4571097560975609,12.317073170731708,100.0,110.2,0.424333333,0.4458,24.0,25.2,11.33333333,12.8,2,5.0,0
1610612746,22300618,2024-01-23,LAC vs. LAL,W,28,14,0.667,240,52,88,0.591,14,27,0.519,9,12,0.75,6,30,36,33,8,5,14,17,127,119.33333333333331,122.4,0.4933333333333333,0.5115999999999999,28.0,28.0,10.0,9.8,1,LAL,28.536585365853657,43.109756097560975,0.499609756097561,13.414634146341465,117.0,117.0,0.502,0.5012000000000001,31.33333333333333,31.4,13.666666666666666,14.2,3,2.0,0
1610612746,22300637,2024-01-26,LAC @ TOR,W,29,14,0.674,240,48,95,0.505,9,32,0.281,22,24,0.917,12,38,50,29,6,7,10,17,127,126.66666666666669,122.6,0.5456666666666666,0.5244,29.666666666666668,27.8,11.0,11.2,0,TOR,28.47560975609756,42.65853658536585,0.4716585365853658,13.426829268292684,110.33333333333331,108.0,0.4766666666666666,0.4524,31.33333333333333,28.8,11.333333333333334,10.8,4,3.0,0
1610612746,22300646,2024-01-27,LAC @ BOS,W,30,14,0.682,240,45,102,0.441,10,40,0.25,15,18,0.833,15,43,58,28,8,8,7,20,115,126.33333333333331,122.4,0.5339999999999999,0.5152,29.33333333333333,29.2,11.333333333333334,10.8,0,BOS,26.914634146341463,46.329268292682926,0.4876585365853658,11.268292682926829,111.66666666666669,111.4,0.4439999999999999,0.4402,26.0,24.0,8.0,9.6,5,1.0,0
1610612746,22300658,2024-01-29,LAC @ CLE,L,30,15,0.667,240,38,80,0.475,11,34,0.324,21,28,0.75,6,31,37,28,8,3,12,21,108,123.0,124.4,0.5123333333333333,0.5166000000000001,30.0,29.2,10.333333333333334,10.0,0,CLE,28.036585365853657,43.28048780487805,0.4795487804878048,12.74390243902439,119.33333333333331,120.4,0.5246666666666667,0.5152,29.0,30.2,11.333333333333334,11.0,0,2.0,0
1610612746,22300676,2024-01-31,LAC @ WAS,W,31,15,0.674,240,47,100,0.47,12,30,0.4,19,22,0.864,18,34,52,25,9,7,8,16,125,116.66666666666669,120.4,0.4736666666666667,0.5035999999999999,28.33333333333333,28.8,9.666666666666666,10.6,0,WAS,27.902439024390244,41.073170731707314,0.4708414634146342,13.548780487804878,111.0,112.8,0.4733333333333333,0.465,30.0,29.8,13.666666666666666,13.0,1,2.0,0
1610612746,22300688,2024-02-02,LAC @ DET,W,32,15,0.681,240,53,89,0.596,14,29,0.483,16,19,0.842,7,29,36,31,12,5,9,21,136,116.0,120.4,0.4619999999999999,0.4963999999999999,27.0,28.6,9.0,10.2,0,DET,25.463414634146343,43.329268292682926,0.4639756097560975,14.646341463414634,112.33333333333331,117.0,0.4766666666666666,0.4694,25.0,26.0,12.333333333333334,11.0,2,2.0,0
1610612746,22300708,2024-02-04,LAC @ MIA,W,33,15,0.688,240,34,77,0.442,16,39,0.41,19,22,0.864,9,39,48,23,6,5,15,12,103,123.0,122.2,0.5136666666666666,0.4974,28.0,28.2,9.666666666666666,9.2,0,MIA,25.804878048780488,42.29268292682927,0.4654634146341463,11.817073170731708,109.66666666666669,107.0,0.453,0.4416,28.0,26.0,9.0,9.6,3,2.0,0
1610612746,22300716,2024-02-05,LAC @ ATL,W,34,15,0.694,240,52,89,0.584,21,35,0.6,24,31,0.774,8,28,36,32,8,5,7,19,149,121.33333333333331,117.4,0.5026666666666667,0.4848,26.33333333333333,27.0,10.666666666666666,10.2,0,ATL,26.585365853658537,44.670731707317074,0.4664146341463413,12.75609756097561,131.0,129.6,0.5013333333333333,0.489,29.33333333333333,30.0,11.666666666666666,10.4,4,1.0,0
1610612746,22300731,2024-02-07,LAC vs. NOP,L,34,16,0.68,240,36,78,0.462,12,32,0.375,22,26,0.846,8,29,37,23,7,2,19,17,106,129.33333333333334,124.2,0.5406666666666667,0.5134000000000001,28.666666666666668,27.8,10.333333333333334,10.2,1,NOP,26.951219512195124,43.96341463414634,0.4867682926829268,12.414634146341465,112.0,107.2,0.4963333333333333,0.47,23.33333333333333,22.8,12.333333333333334,14.2,0,2.0,0
1610612746,22300749,2024-02-10,LAC vs. DET,W,35,16,0.686,240,37,82,0.451,13,39,0.333,25,26,0.962,0,35,35,20,9,6,11,13,112,119.33333333333331,123.8,0.496,0.5107999999999999,26.0,26.8,13.666666666666666,11.6,1,DET,25.463414634146343,43.329268292682926,0.4639756097560975,14.646341463414634,119.0,119.6,0.5053333333333333,0.5134000000000001,27.33333333333333,27.2,14.0,13.6,1,3.0,0
1610612746,22300770,2024-02-12,LAC vs. MIN,L,35,17,0.673,240,34,84,0.405,9,28,0.321,23,26,0.885,10,26,36,20,6,3,13,14,100,122.33333333333331,121.2,0.499,0.507,25.0,25.8,12.333333333333334,12.2,1,MIN,26.634146341463413,43.6219512195122,0.4865,13.353658536585366,113.33333333333331,113.6,0.4546666666666668,0.4817999999999999,24.33333333333333,25.0,15.0,13.6,0,2.0,0
1610612746,22300789,2024-02-14,LAC @ GSW,W,36,17,0.679,240,44,88,0.5,13,38,0.342,29,37,0.784,12,36,48,28,6,4,12,21,130,106.0,114.0,0.4393333333333333,0.4688,21.0,23.6,14.333333333333334,13.0,0,GSW,29.29268292682927,46.707317073170735,0.4779390243902439,13.707317073170731,123.66666666666669,122.8,0.5016666666666667,0.4826,32.0,29.2,14.0,13.8,1,2.0,0
1610612746,22300799,2024-02-22,LAC @ OKC,L,36,18,0.667,240,42,93,0.452,12,32,0.375,11,13,0.846,11,31,42,27,6,2,14,15,107,114.0,119.4,0.452,0.4804,22.666666666666668,24.6,12.0,12.4,0,OKC,27.10975609756097,42.03658536585366,0.5000243902439024,11.829268292682928,118.33333333333331,123.2,0.469,0.4934,26.33333333333333,30.0,10.0,11.2,0,8.0,0
1610612746,22300807,2024-02-23,LAC @ MEM,W,37,18,0.673,240,37,84,0.44,12,32,0.375,15,17,0.882,14,37,51,20,7,2,20,20,101,112.33333333333331,111.0,0.4523333333333333,0.454,25.0,23.6,13.0,13.8,0,MEM,24.695121951219512,42.609756097560975,0.4352317073170731,14.21951219512195,104.66666666666669,107.4,0.4603333333333333,0.4712,29.33333333333333,29.4,13.333333333333334,13.4,1,1.0,0
1610612746,22300827,2024-02-25,LAC vs. SAC,L,37,19,0.661,240,40,82,0.488,8,27,0.296,19,20,0.95,10,29,39,23,7,2,15,14,107,112.66666666666669,110.0,0.4639999999999999,0.4496,25.0,23.0,15.333333333333334,14.0,1,SAC,28.341463414634145,43.98780487804878,0.476719512195122,12.548780487804878,113.33333333333331,119.0,0.4809999999999999,0.5005999999999999,26.666666666666668,28.6,15.0,13.0,0,2.0,0
1610612746,22300848,2024-02-28,LAC vs. LAL,L,37,20,0.649,240,45,89,0.506,10,37,0.27,12,16,0.75,9,27,36,29,10,1,12,17,112,105.0,109.0,0.4599999999999999,0.457,23.33333333333333,23.6,16.333333333333332,14.8,1,LAL,28.536585365853657,43.109756097560975,0.499609756097561,13.414634146341465,123.66666666666669,127.0,0.5253333333333332,0.5290000000000001,30.0,30.8,10.666666666666666,10.8,0,3.0,0
1610612746,22300865,2024-03-01,LAC vs. WAS,W,38,20,0.655,240,54,94,0.574,13,32,0.406,19,25,0.76,9,40,49,32,5,7,8,13,140,106.66666666666669,111.4,0.478,0.4772,24.0,25.4,15.666666666666666,14.6,1,WAS,27.902439024390244,41.073170731707314,0.4708414634146342,13.548780487804878,107.66666666666669,111.8,0.4443333333333332,0.4391999999999999,27.666666666666668,29.6,14.333333333333334,15.2,1,2.0,0
1610612746,22300873,2024-03-03,LAC @ MIN,W,39,20,0.661,240,32,85,0.376,10,34,0.294,15,17,0.882,7,33,40,17,7,5,9,12,89,119.66666666666669,113.4,0.5226666666666667,0.492,28.0,26.2,11.666666666666666,13.8,0,MIN,26.634146341463413,43.6219512195122,0.4865,13.353658536585366,108.33333333333331,112.0,0.4616666666666666,0.4681999999999999,26.33333333333333,25.2,13.0,13.0,2,2.0,0
1610612746,22300880,2024-03-04,LAC @ MIL,L,39,21,0.65,240,37,84,0.44,16,40,0.4,16,25,0.64,5,33,38,25,9,3,13,21,106,113.66666666666669,109.8,0.4853333333333333,0.4768,26.0,24.2,9.666666666666666,12.8,0,MIL,26.536585365853657,44.170731707317074,0.4880121951219513,12.378048780487806,117.66666666666669,115.0,0.5046666666666667,0.4904,27.33333333333333,26.0,11.333333333333334,11.4,0,1.0,0
1610612746,22300897,2024-03-06,LAC @ HOU,W,40,21,0.656,240,44,80,0.55,12,29,0.414,22,26,0.846,8,33,41,19,5,8,9,17,122,111.66666666666669,110.8,0.4633333333333333,0.4768,24.666666666666668,25.2,10.0,11.4,0,HOU,24.817073170731707,45.45121951219512,0.4594756097560976,12.207317073170731,106.0,108.4,0.3866666666666667,0.3934,21.0,21.2,13.0,14.2,1,2.0,0
