Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PTS_avg_3,PTS_avg_5,FG_PCT_avg_3,FG_PCT_avg_5,AST_avg_3,AST_avg_5,TOV_avg_3,TOV_avg_5,is_home,opponent_abbr,AST_avg_season,opp_AST_avg_season,TRB_avg_season,opp_TRB_avg_season,FG%_avg_season,opp_FG%_avg_season,TOV_avg_season,opp_TOV_avg_season,opp_PTS_avg_3,opp_PTS_avg_5,opp_FG_PCT_avg_3,opp_FG_PCT_avg_5,opp_AST_avg_3,opp_AST_avg_5,opp_TOV_avg_3,opp_TOV_avg_5,win_streak,rest_days,back_to_back
1610612748,22301220,2023-12-08,MIA vs. CLE,L,12,10,0.545,240,37,86,0.43,15,42,0.357,10,15,0.667,7,30,37,23,5,5,18,23,99,127.66666666666669,120.8,0.5193333333333333,0.5012000000000001,28.33333333333333,28.2,10.333333333333334,10.8,1,CLE,25.804878048780488,28.036585365853657,42.29268292682927,43.28048780487805,0.4654634146341463,0.4795487804878048,11.817073170731708,12.74390243902439,111.0,110.6,0.4863333333333333,0.4791999999999999,25.666666666666668,27.2,14.666666666666666,14.4,0,2.0,0
1610612748,22300292,2023-12-11,MIA @ CHA,W,13,10,0.565,240,37,77,0.481,15,35,0.429,27,34,0.794,8,35,43,31,7,3,10,22,116,113.33333333333331,121.2,0.4766666666666667,0.4998,27.666666666666668,28.0,11.666666666666666,11.0,0,CHA,25.804878048780488,24.79268292682927,42.29268292682927,40.28048780487805,0.4654634146341463,0.4611951219512195,11.817073170731708,12.98780487804878,115.33333333333331,110.8,0.474,0.4735999999999999,28.0,26.4,11.0,13.6,1,3.0,0
1610612748,22300312,2023-12-13,MIA vs. CHA,W,14,10,0.583,240,41,86,0.477,15,30,0.5,18,19,0.947,17,30,47,29,10,3,22,12,115,109.0,119.6,0.4573333333333333,0.4938,29.0,27.8,11.666666666666666,11.8,1,CHA,25.804878048780488,24.79268292682927,42.29268292682927,40.28048780487805,0.4654634146341463,0.4611951219512195,11.817073170731708,12.98780487804878,112.0,111.2,0.4913333333333333,0.479,28.0,27.0,13.0,13.0,2,2.0,0
1610612748,22300320,2023-12-14,MIA vs. CHI,L,14,11,0.56,240,37,80,0.463,15,34,0.441,27,35,0.771,8,34,42,26,2,1,10,20,116,110.0,114.2,0.4626666666666666,0.4775999999999999,27.666666666666668,28.6,16.666666666666668,13.4,1,CHI,25.804878048780488,24.97560975609756,42.29268292682927,43.81707317073171,0.4654634146341463,0.4713536585365853,11.817073170731708,11.670731707317072,120.33333333333331,121.0,0.4316666666666666,0.4598,25.0,27.8,9.666666666666666,12.6,0,1.0,0
1610612748,22300337,2023-12-16,MIA vs. CHI,W,15,11,0.577,240,43,83,0.518,13,35,0.371,19,25,0.76,8,23,31,26,7,2,10,19,118,115.66666666666669,111.6,0.4736666666666667,0.4624,28.666666666666668,28.4,14.0,13.4,1,CHI,25.804878048780488,24.97560975609756,42.29268292682927,43.81707317073171,0.4654634146341463,0.4713536585365853,11.817073170731708,11.670731707317072,118.66666666666669,118.2,0.4306666666666667,0.4518,26.0,26.6,8.333333333333334,10.8,1,2.0,0
1610612748,22300353,2023-12-18,MIA vs. MIN,L,15,12,0.556,240,41,87,0.471,11,30,0.367,15,18,0.833,9,31,40,27,10,4,15,18,108,116.33333333333331,112.8,0.486,0.4737999999999999,27.0,27.0,14.0,14.0,1,MIN,25.804878048780488,26.634146341463413,42.29268292682927,43.6219512195122,0.4654634146341463,0.4865,11.817073170731708,13.353658536585366,117.66666666666669,115.6,0.48,0.4731999999999999,28.666666666666668,26.4,13.0,12.8,0,2.0,0
1610612748,22300366,2023-12-20,MIA @ ORL,W,16,12,0.571,240,40,83,0.482,15,29,0.517,20,24,0.833,10,29,39,25,6,2,11,17,115,114.0,114.6,0.484,0.4819999999999999,26.33333333333333,27.8,11.666666666666666,13.4,0,ORL,25.804878048780488,24.67073170731708,42.29268292682927,42.30487804878049,0.4654634146341463,0.4777682926829268,11.817073170731708,13.78048780487805,112.66666666666669,110.0,0.4993333333333334,0.4768,24.33333333333333,23.8,14.0,12.8,1,2.0,0
1610612748,22300384,2023-12-22,MIA vs. ATL,W,17,12,0.586,240,40,86,0.465,17,39,0.436,25,30,0.833,12,36,48,21,7,2,17,18,122,113.66666666666669,114.4,0.4903333333333333,0.4822,26.0,26.6,12.0,13.6,1,ATL,25.804878048780488,26.585365853658537,42.29268292682927,44.670731707317074,0.4654634146341463,0.4664146341463413,11.817073170731708,12.75609756097561,124.66666666666669,124.8,0.5126666666666667,0.4952,26.666666666666668,27.4,13.333333333333334,11.4,2,2.0,0
1610612748,22300404,2023-12-25,MIA vs. PHI,W,18,12,0.6,240,40,84,0.476,12,32,0.375,27,35,0.771,13,43,56,27,5,7,14,17,119,115.0,115.8,0.4726666666666666,0.4798,24.33333333333333,25.0,14.333333333333334,12.6,1,PHI,25.804878048780488,24.890243902439025,42.29268292682927,42.95121951219512,0.4654634146341463,0.4654512195121951,11.817073170731708,11.268292682926829,122.0,123.8,0.5233333333333333,0.501,24.33333333333333,25.0,11.333333333333334,11.0,3,3.0,0
1610612748,22300426,2023-12-28,MIA @ GSW,W,19,12,0.613,240,44,91,0.484,10,31,0.323,16,22,0.727,10,34,44,26,6,1,7,19,114,118.66666666666669,116.4,0.4743333333333333,0.4824,24.33333333333333,25.2,14.0,13.4,0,GSW,25.804878048780488,29.29268292682927,42.29268292682927,46.707317073170735,0.4654634146341463,0.4779390243902439,11.817073170731708,13.707317073170731,129.0,125.8,0.5073333333333334,0.507,33.333333333333336,32.0,12.666666666666666,13.2,4,3.0,0
1610612748,22300439,2023-12-30,MIA @ UTA,L,19,13,0.594,240,34,78,0.436,9,31,0.29,32,40,0.8,8,38,46,20,8,8,16,24,109,118.33333333333331,115.6,0.475,0.4756,24.666666666666668,25.2,12.666666666666666,12.8,0,UTA,25.804878048780488,27.21951219512195,42.29268292682927,45.45121951219512,0.4654634146341463,0.4676341463414634,11.817073170731708,14.975609756097562,125.0,123.2,0.493,0.4974,31.666666666666668,29.8,12.333333333333334,13.4,0,2.0,0
