Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PTS_avg_3,PTS_avg_5,FG_PCT_avg_3,FG_PCT_avg_5,AST_avg_3,AST_avg_5,TOV_avg_3,TOV_avg_5,is_home,opponent_abbr,AST_avg_season,opp_AST_avg_season,TRB_avg_season,opp_TRB_avg_season,FG%_avg_season,opp_FG%_avg_season,TOV_avg_season,opp_TOV_avg_season,opp_PTS_avg_3,opp_PTS_avg_5,opp_FG_PCT_avg_3,opp_FG_PCT_avg_5,opp_AST_avg_3,opp_AST_avg_5,opp_TOV_avg_3,opp_TOV_avg_5
1610612749,22300075,2023-10-26,MIL vs. PHI,W,1,0,1.0,240,41,81,0.506,11,30,0.367,25,36,0.694,8,35,43,20,9,4,14,23,118,,,,,,,,,1,PHI,26.536585365853657,24.890243902439025,44.170731707317074,42.95121951219512,0.4880121951219513,0.4654512195121951,12.378048780487806,11.268292682926829,,,,,,,,
1610612749,22300097,2023-10-29,MIL vs. ATL,L,1,1,0.5,240,39,86,0.453,16,44,0.364,16,20,0.8,12,27,39,22,10,3,23,22,110,118.0,118.0,0.506,0.506,20.0,20.0,14.0,14.0,1,ATL,26.536585365853657,26.585365853658537,44.170731707317074,44.670731707317074,0.4880121951219513,0.4664146341463413,12.378048780487806,12.75609756097561,110.0,110.0,0.419,0.419,24.0,24.0,12.0,12.0
1610612749,22300107,2023-10-30,MIL vs. MIA,W,2,1,0.667,240,44,87,0.506,12,37,0.324,22,30,0.733,9,34,43,24,8,5,14,23,122,114.0,114.0,0.4795,0.4795,21.0,21.0,18.5,18.5,1,MIA,26.536585365853657,25.804878048780488,44.170731707317074,42.29268292682927,0.4880121951219513,0.4654634146341463,12.378048780487806,11.817073170731708,107.0,107.0,0.4145,0.4145,23.0,23.0,9.5,9.5
1610612749,22300116,2023-11-01,MIL @ TOR,L,2,2,0.5,240,35,76,0.461,13,34,0.382,28,38,0.737,7,22,29,19,9,2,12,17,111,116.66666666666669,116.66666666666669,0.4883333333333333,0.4883333333333333,22.0,22.0,17.0,17.0,0,TOR,26.536585365853657,28.47560975609756,44.170731707317074,42.65853658536585,0.4880121951219513,0.4716585365853658,12.378048780487806,13.426829268292684,102.33333333333331,102.33333333333331,0.4336666666666667,0.4336666666666667,26.666666666666668,26.666666666666668,16.0,16.0
1610612749,22300002,2023-11-03,MIL vs. NYK,W,3,2,0.6,240,35,82,0.427,20,39,0.513,20,28,0.714,7,34,41,24,6,11,14,16,110,114.33333333333331,115.25,0.4733333333333334,0.4815,21.666666666666668,21.25,16.333333333333332,15.75,1,NYK,26.536585365853657,24.365853658536587,44.170731707317074,45.170731707317074,0.4880121951219513,0.4662926829268293,12.378048780487806,12.231707317073171,107.33333333333331,106.5,0.429,0.4145,22.33333333333333,22.75,16.0,14.25
1610612749,22300149,2023-11-06,MIL @ BKN,W,4,2,0.667,240,46,96,0.479,16,48,0.333,21,24,0.875,12,36,48,26,6,2,10,13,129,114.33333333333331,114.2,0.4646666666666667,0.4706,22.33333333333333,21.8,13.333333333333334,15.4,0,BKN,26.536585365853657,25.634146341463413,44.170731707317074,44.0609756097561,0.4880121951219513,0.4571097560975609,12.378048780487806,12.317073170731708,117.0,116.8,0.490666667,0.4922,28.0,28.8,13.0,14.2
1610612749,22300165,2023-11-08,MIL vs. DET,W,5,2,0.714,240,41,90,0.456,11,37,0.297,27,32,0.844,5,31,36,19,8,7,10,18,120,116.66666666666669,116.4,0.4556666666666666,0.4652,23.0,23.0,12.0,14.6,1,DET,26.536585365853657,25.463414634146343,44.170731707317074,43.329268292682926,0.4880121951219513,0.4639756097560975,12.378048780487806,14.646341463414634,107.66666666666669,110.6,0.4579999999999999,0.4652,26.33333333333333,27.8,16.666666666666668,16.2
1610612749,22300171,2023-11-09,MIL @ IND,L,5,3,0.625,240,46,87,0.529,9,27,0.333,23,26,0.885,5,36,41,23,6,5,14,19,124,119.66666666666669,118.4,0.4539999999999999,0.4658,23.0,22.4,11.333333333333334,12.0,0,IND,26.536585365853657,30.75609756097561,44.170731707317074,41.52439024390244,0.4880121951219513,0.5085000000000002,12.378048780487806,12.268292682926829,132.33333333333334,121.2,0.5286666666666667,0.49,32.333333333333336,29.8,15.333333333333334,14.4
1610612749,22300173,2023-11-11,MIL @ ORL,L,5,4,0.556,240,38,77,0.494,9,29,0.31,12,25,0.48,5,31,36,25,9,6,19,24,97,124.33333333333331,118.8,0.488,0.4704,22.666666666666668,22.2,11.333333333333334,12.0,0,ORL,26.536585365853657,24.67073170731708,44.170731707317074,42.30487804878049,0.4880121951219513,0.4777682926829268,12.378048780487806,13.78048780487805,112.33333333333331,108.4,0.4616666666666666,0.4508,27.666666666666668,26.8,17.333333333333332,15.8
1610612749,22300190,2023-11-13,MIL vs. CHI,W,6,4,0.6,240,42,89,0.472,15,47,0.319,19,27,0.704,13,40,53,23,3,5,15,23,118,113.66666666666669,116.0,0.493,0.477,22.33333333333333,23.4,14.333333333333334,13.4,1,CHI,26.536585365853657,24.97560975609756,44.170731707317074,43.81707317073171,0.4880121951219513,0.4713536585365853,12.378048780487806,11.670731707317072,115.33333333333331,111.6,0.469,0.4724,28.0,24.8,11.0,11.2
