Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PTS_avg_3,PTS_avg_5,FG_PCT_avg_3,FG_PCT_avg_5,AST_avg_3,AST_avg_5,TOV_avg_3,TOV_avg_5,is_home,opponent_abbr,opp_AST_avg_season,opp_TRB_avg_season,opp_FG%_avg_season,opp_TOV_avg_season,opp_PTS_avg_3,opp_PTS_avg_5,opp_FG_PCT_avg_3,opp_FG_PCT_avg_5,opp_AST_avg_3,opp_AST_avg_5,opp_TOV_avg_3,opp_TOV_avg_5
1610612738,22300213,2023-11-19,BOS @ MEM,W,11,2,0.846,240,35,77,0.455,12,31,0.387,20,25,0.8,9,36,45,20,6,10,17,19,102,113.0,115.4,0.48,0.4846,26.33333333333333,27.6,10.0,9.8,0,MEM,24.695121951219512,42.609756097560975,0.4352317073170731,14.21951219512195,111.0,109.4,0.4143333333333333,0.4276,25.33333333333333,24.6,12.0,13.0
1610612738,22300217,2023-11-20,BOS @ CHA,L,11,3,0.786,265,42,97,0.433,16,50,0.32,18,28,0.643,11,37,48,19,6,8,13,15,118,109.0,111.6,0.4629999999999999,0.4884,24.0,25.8,12.0,11.8,0,CHA,24.79268292682927,40.28048780487805,0.4611951219512195,12.98780487804878,103.66666666666669,110.2,0.4396666666666666,0.4586,20.0,21.6,14.0,14.2
1610612738,22300228,2023-11-22,BOS vs. MIL,W,12,3,0.8,240,44,84,0.524,17,42,0.405,14,17,0.824,4,39,43,27,3,5,15,15,119,109.33333333333331,111.8,0.4483333333333333,0.4655999999999999,22.666666666666668,23.6,13.333333333333334,12.0,1,MIL,26.536585365853657,44.170731707317074,0.4880121951219513,12.378048780487806,130.0,121.0,0.53,0.5112,28.666666666666668,26.8,10.666666666666666,13.2
1610612738,22300043,2023-11-24,BOS @ ORL,L,12,4,0.75,240,31,76,0.408,7,29,0.241,27,37,0.73,4,27,31,17,10,4,14,18,96,113.0,112.8,0.4706666666666666,0.4692,22.0,23.6,15.0,12.8,0,ORL,24.67073170731708,42.30487804878049,0.4777682926829268,13.78048780487805,119.0,111.4,0.4916666666666667,0.4608,25.33333333333333,23.8,14.666666666666666,14.2
1610612738,22300246,2023-11-26,BOS vs. ATL,W,13,4,0.765,240,42,95,0.442,13,47,0.277,16,20,0.8,18,40,58,24,9,3,12,19,113,111.0,108.6,0.455,0.4554,21.0,22.4,14.0,13.8,1,ATL,26.585365853658537,44.670731707317074,0.4664146341463413,12.75609756097561,138.33333333333334,131.0,0.4963333333333333,0.5106,25.33333333333333,26.4,14.0,14.2
1610612738,22300053,2023-11-28,BOS vs. CHI,W,14,4,0.778,240,47,90,0.522,21,49,0.429,9,12,0.75,11,41,52,36,6,9,16,18,124,109.33333333333331,109.6,0.4579999999999999,0.4524,22.666666666666668,21.4,13.666666666666666,14.2,1,CHI,24.97560975609756,43.81707317073171,0.4713536585365853,11.670731707317072,103.33333333333331,101.8,0.4516666666666666,0.4484,21.0,21.2,11.0,12.2
1610612738,22300275,2023-12-01,BOS vs. PHI,W,15,4,0.789,240,39,77,0.506,16,33,0.485,31,36,0.861,10,36,46,25,10,8,20,18,125,111.0,114.0,0.4573333333333333,0.4658,25.666666666666668,24.6,14.0,14.0,1,PHI,24.890243902439025,42.95121951219512,0.4654512195121951,11.268292682926829,121.33333333333331,120.8,0.4513333333333333,0.4478,28.0,27.0,10.333333333333334,9.8
1610612738,22301202,2023-12-04,BOS @ IND,L,15,5,0.75,240,46,97,0.474,12,41,0.293,8,12,0.667,13,43,56,27,5,9,17,19,112,120.66666666666669,115.4,0.49,0.4804,28.33333333333333,25.8,16.0,15.4,0,IND,30.75609756097561,41.52439024390244,0.5085000000000002,12.268292682926829,126.0,133.2,0.4889999999999999,0.5244,26.666666666666668,29.6,12.333333333333334,12.8
1610612738,22301227,2023-12-08,BOS vs. NYK,W,16,5,0.762,240,48,91,0.527,19,47,0.404,18,21,0.857,8,26,34,24,8,5,7,19,133,120.33333333333331,114.0,0.5006666666666667,0.4704,29.33333333333333,25.8,17.666666666666668,15.8,1,NYK,24.365853658536587,45.170731707317074,0.4662926829268293,12.231707317073171,117.33333333333331,113.0,0.4773333333333333,0.4732,25.33333333333333,23.0,13.0,12.6
1610612738,22300305,2023-12-12,BOS vs. CLE,W,17,5,0.773,240,38,84,0.452,18,44,0.409,26,26,1.0,12,33,45,23,9,9,13,13,120,123.33333333333331,121.4,0.5023333333333333,0.4942,25.33333333333333,27.2,14.666666666666666,14.4,1,CLE,28.036585365853657,43.28048780487805,0.4795487804878048,12.74390243902439,114.0,113.0,0.4963333333333333,0.4908,25.0,25.4,13.0,14.4
1610612738,22300319,2023-12-14,BOS vs. CLE,W,18,5,0.783,240,43,85,0.506,13,36,0.361,17,20,0.85,13,31,44,22,7,8,13,15,116,121.66666666666669,122.8,0.4843333333333333,0.4962,24.666666666666668,27.0,12.333333333333334,14.6,1,CLE,28.036585365853657,43.28048780487805,0.4795487804878048,12.74390243902439,108.66666666666669,106.2,0.4493333333333333,0.4538,21.666666666666668,23.0,14.0,14.0
1610612738,22300329,2023-12-15,BOS vs. ORL,W,19,5,0.792,240,48,92,0.522,18,42,0.429,14,20,0.7,9,25,34,31,14,7,10,22,128,123.0,121.2,0.4949999999999999,0.493,23.0,24.2,11.0,14.0,1,ORL,24.67073170731708,42.30487804878049,0.4777682926829268,13.78048780487805,111.66666666666669,120.8,0.479,0.5122,24.0,28.2,10.333333333333334,12.6
1610612738,22300344,2023-12-17,BOS vs. ORL,W,20,5,0.8,240,45,95,0.474,17,36,0.472,7,8,0.875,10,45,55,18,4,10,14,19,114,121.33333333333331,121.8,0.4933333333333333,0.4962,25.33333333333333,25.4,12.0,12.0,1,ORL,24.67073170731708,42.30487804878049,0.4777682926829268,13.78048780487805,112.66666666666669,113.8,0.501,0.4836,23.33333333333333,25.8,10.666666666666666,11.4
1610612738,22300362,2023-12-19,BOS @ GSW,L,20,6,0.769,265,47,114,0.412,17,58,0.293,15,17,0.882,18,37,55,28,6,5,8,13,126,119.33333333333331,122.2,0.5006666666666666,0.4962,23.666666666666668,23.6,12.333333333333334,11.4,0,GSW,29.29268292682927,46.707317073170735,0.4779390243902439,13.707317073170731,117.66666666666669,119.8,0.455,0.4509999999999999,25.666666666666668,25.2,13.333333333333334,17.0
1610612738,22300373,2023-12-20,BOS @ SAC,W,21,6,0.778,240,51,92,0.554,22,42,0.524,20,24,0.833,14,36,50,35,6,10,9,17,144,122.66666666666669,120.8,0.4693333333333333,0.4732,25.666666666666668,24.4,10.666666666666666,11.6,0,SAC,28.341463414634145,43.98780487804878,0.476719512195122,12.548780487804878,117.33333333333331,119.4,0.485,0.4846,31.666666666666668,31.6,15.0,14.0
1610612738,22300389,2023-12-23,BOS @ LAC,W,22,6,0.786,240,49,94,0.521,25,53,0.472,22,28,0.786,15,36,51,33,4,5,9,19,145,128.0,125.6,0.48,0.4936,27.0,26.8,10.333333333333334,10.8,0,LAC,25.57317073170732,42.96341463414634,0.4891341463414634,12.231707317073171,138.33333333333334,131.0,0.5656666666666667,0.5454,29.666666666666668,27.4,10.333333333333334,11.8
